partnership,1970,1980,1985,1990,1995,2000,2005,2010,2015,2020
"(0,0)",0,0,0,0,0,0.01,0.01,0.01,0.01,0.01
"(0,1)",0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1
"(0,2)",0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1
"(1,0)",0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1
"(1,1)",0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1
"(1,2)",0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1
"(2,0)",0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1
"(2,1)",0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1
"(2,2)",0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1
"(fsw, client)",0,0,0,0,0.1,0.5,0.5,0.5,0.5,0.5
